,Ora,C1,C2,C3,C4,C5,date_hour,day,Log_Avg,No. of Visitors,index,cluster,data_a,numero_presenze,layer_id,layer_nome,dettaglio(secondi),temp,winds,rainfall_mm,snowfall_mm,is_match,count_close,count_open,final_date,count_complaint,date,Day,Holiday,isHoliday
124,4,48.7,48.1,51.8,49.8,59.5,2018-01-06 04:00:00,4,54.071538113937514,,,,,,,,,13.460000000000036,,0.023,15.4,0.0,6.0,,01-06-18 04:00,0.0,06-01-18,,,0
125,5,48.8,49.0,49.9,50.6,57.2,2018-01-06 05:00:00,4,52.517049411884685,,,,,,,,,13.560000000000002,,0.032999999999999995,14.566666666666668,0.0,,,01-06-18 05:00,0.0,06-01-18,,,0
126,6,52.5,52.6,51.8,56.1,58.6,2018-01-06 06:00:00,4,55.16659732102947,,,,,,,,,15.170000000000016,,0.031,13.666666666666664,0.0,,6.0,01-06-18 06:00,0.0,06-01-18,,,0
127,7,65.2,58.9,66.5,61.5,65.9,2018-01-06 07:00:00,4,64.42711223887011,,,,,,,,,18.120000000000005,,0.036000000000000004,15.033333333333333,0.0,,30.0,01-06-18 07:00,0.0,06-01-18,,,0
128,8,61.3,62.2,62.1,64.9,62.7,2018-01-06 08:00:00,4,62.82519811977119,,,,,,,,,20.210000000000036,,0.015000000000000003,19.233333333333334,0.0,,12.0,01-06-18 08:00,0.0,06-01-18,,,0
129,9,66.8,61.5,63.7,64.2,63.1,2018-01-06 09:00:00,4,64.22099569400218,,,,,,,,,21.620000000000005,,0.006,22.0,0.0,,,01-06-18 09:00,0.0,06-01-18,,,0
130,10,61.4,61.2,62.0,62.7,63.8,2018-01-06 10:00:00,4,62.3271432448588,,,,,,,,,22.95000000000005,,0.011000000000000001,23.866666666666664,0.0,,,01-06-18 10:00,0.0,06-01-18,,,0
131,11,61.6,61.6,63.7,62.9,64.8,2018-01-06 11:00:00,4,63.09838948032241,,,,,,,,,23.94,,-0.0009999999999999998,25.433333333333334,0.0,,6.0,01-06-18 11:00,0.0,06-01-18,,,0
132,12,60.8,61.6,62.0,63.1,64.5,2018-01-06 12:00:00,4,62.597237309008804,,,,,,,,,24.960000000000036,,0.006,25.766666666666666,0.0,,90.0,01-06-18 12:00,0.0,06-01-18,,,0
133,13,58.8,61.3,60.3,62.4,63.1,2018-01-06 13:00:00,4,61.43551777049233,,,,,,,,,25.210000000000036,,0.015,26.53333333333333,0.0,,,01-06-18 13:00,0.0,06-01-18,,,0
134,14,58.0,60.7,60.8,62.5,64.2,2018-01-06 14:00:00,4,61.71238760319518,,,,,,,,,25.26000000000005,,0.008,27.633333333333336,0.0,36.0,,01-06-18 14:00,0.0,06-01-18,,,0
135,15,64.8,60.6,60.9,62.6,65.9,2018-01-06 15:00:00,4,63.466864479839174,,,,,,,,,25.960000000000036,,0.0,27.73333333333333,0.0,54.0,,01-06-18 15:00,0.0,06-01-18,,,0
136,16,60.6,61.4,60.4,63.0,67.0,2018-01-06 16:00:00,4,63.27651120695773,,,,,,,,,25.620000000000005,,0.009000000000000001,28.366666666666664,0.0,,,01-06-18 16:00,0.0,06-01-18,,,0
137,17,63.2,61.4,60.0,63.1,67.2,2018-01-06 17:00:00,4,63.71418591471455,,,,,,,,,24.69,,0.006,28.5,0.0,,12.0,01-06-18 17:00,0.0,06-01-18,,,0
138,18,62.2,61.3,64.2,62.6,65.2,2018-01-06 18:00:00,4,63.33238837916304,,,,,,,,,23.650000000000034,,0.0,28.366666666666664,0.0,6.0,24.0,01-06-18 18:00,0.0,06-01-18,,,0
139,19,61.0,60.9,61.5,62.8,65.1,2018-01-06 19:00:00,4,62.57348722444676,,,,,,,,,21.670000000000016,,0.011000000000000001,27.7,0.0,6.0,108.0,01-06-18 19:00,0.0,06-01-18,,,0
140,20,61.3,60.5,60.3,63.2,65.4,2018-01-06 20:00:00,4,62.60031549303926,,,,,,,,,20.140000000000047,,0.011,25.266666666666666,0.0,,12.0,01-06-18 20:00,0.0,06-01-18,,,0
141,21,61.1,59.6,60.4,62.8,65.0,2018-01-06 21:00:00,4,62.234687851733355,,,,,,,,,19.870000000000005,,0.0025,22.16666666666667,0.0,6.0,,01-06-18 21:00,0.0,06-01-18,,,0
142,22,62.6,59.8,69.2,62.5,64.7,2018-01-06 22:00:00,4,65.00286429334432,,,,,,,,,18.600000000000023,,0.00625,20.166666666666668,0.0,12.0,6.0,01-06-18 22:00,0.0,06-01-18,,,0
143,23,68.2,60.8,73.1,63.3,66.2,2018-01-06 23:00:00,4,68.39267250717967,,,,,,,,,17.740000000000013,,0.011000000000000001,19.03333333333333,0.0,72.0,,01-06-18 23:00,0.0,06-01-18,,,0
144,0,67.1,61.2,72.4,64.1,66.1,2018-01-07 00:00:00,6,67.84889300082679,,,,,,,,,21.730000000000015,,0.0016666666666666668,23.1,0.0,72.0,,01-07-18 00:00,0.0,07-01-18,,,0
145,1,65.5,59.3,69.5,62.4,64.8,2018-01-07 01:00:00,6,65.57976944893704,,,,,,,,,21.710000000000036,,0.017,23.2,0.0,12.0,,01-07-18 01:00,0.0,07-01-18,,,0
146,2,64.7,56.9,69.1,60.3,63.2,2018-01-07 02:00:00,6,64.69235945711955,,,,,,,,,20.590000000000032,,-0.003,21.933333333333334,0.0,6.0,,01-07-18 02:00,0.0,07-01-18,,,0
147,3,63.5,54.1,68.4,57.2,64.4,2018-01-07 03:00:00,6,64.04597922692842,,,,,,,,,20.32000000000005,,0.001,21.033333333333328,0.0,18.0,,01-07-18 03:00,0.0,07-01-18,,,0
148,4,55.3,50.8,57.5,52.2,65.3,2018-01-07 04:00:00,6,59.614981853566775,,,,,,,,,20.03000000000003,,-0.002,20.3,0.0,12.0,,01-07-18 04:00,0.0,07-01-18,,,0
149,5,51.6,50.6,52.8,52.2,62.0,2018-01-07 05:00:00,6,56.43602145627319,,,,,,,,,20.610000000000014,,0.016,19.7,0.0,,,01-07-18 05:00,0.0,07-01-18,,,0
150,6,51.8,51.2,50.9,53.7,61.0,2018-01-07 06:00:00,6,55.796823185600644,,,,,,,,,21.900000000000034,,0.017,19.7,0.0,,6.0,01-07-18 06:00,0.0,07-01-18,,,0
151,7,62.1,54.0,67.8,57.6,63.4,2018-01-07 07:00:00,6,63.28860370876914,,,,,,,,,24.300000000000008,,0.004,21.03333333333333,0.0,,18.0,01-07-18 07:00,0.0,07-01-18,,,0
152,8,67.6,57.2,65.9,62.7,65.6,2018-01-07 08:00:00,6,64.95891799712061,,,,,,,,,25.120000000000005,,0.026,25.2,0.0,,18.0,01-07-18 08:00,0.0,07-01-18,,,0
153,9,65.7,58.4,64.6,61.1,66.2,2018-01-07 09:00:00,6,64.06477438280255,,,,,,,,,25.910000000000025,,0.022000000000000002,27.03333333333333,0.0,,,01-07-18 09:00,0.0,07-01-18,,,0
154,10,61.2,58.6,65.0,59.8,66.3,2018-01-07 10:00:00,6,63.19137641174164,,,,,,,,,26.94,,0.011000000000000001,27.866666666666664,0.0,,6.0,01-07-18 10:00,0.0,07-01-18,,,0
155,11,61.1,59.1,65.2,60.8,66.9,2018-01-07 11:00:00,6,63.62197522976679,,,,,,,,,27.56,,0.012,29.4,0.0,,6.0,01-07-18 11:00,0.0,07-01-18,,,0
156,12,62.7,59.3,65.3,61.0,68.9,2018-01-07 12:00:00,6,64.80669766046367,,,,,,,,,28.620000000000005,,0.014000000000000002,30.53333333333333,0.0,,84.0,01-07-18 12:00,0.0,07-01-18,,,0
157,13,61.6,58.8,61.1,60.8,67.3,2018-01-07 13:00:00,6,63.03837272106976,,,,,,,,,29.56,,0.004,32.300000000000004,0.0,6.0,,01-07-18 13:00,0.0,07-01-18,,,0
158,14,59.9,58.7,60.7,60.5,67.8,2018-01-07 14:00:00,6,63.02809528978756,,,,,,,,,29.93000000000001,,-0.008,32.93333333333334,0.0,18.0,,01-07-18 14:00,0.0,07-01-18,,,0
159,15,63.2,58.9,60.1,60.5,69.6,2018-01-07 15:00:00,6,64.51201757610724,,,,,,,,,29.980000000000015,,0.008,32.1,0.0,60.0,,01-07-18 15:00,0.0,07-01-18,,,0
160,16,60.9,59.1,59.3,60.4,68.6,2018-01-07 16:00:00,6,63.51605976290267,,,,,,,,,29.0,,0.028000000000000004,31.23333333333333,0.0,,12.0,01-07-18 16:00,0.0,07-01-18,,,0
161,17,62.1,59.6,58.9,61.3,69.4,2018-01-07 17:00:00,6,64.2711809590609,,,,,,,,,28.640000000000047,,0.032,30.9,0.0,,,01-07-18 17:00,0.0,07-01-18,,,0
162,18,60.8,59.5,64.5,61.1,68.7,2018-01-07 18:00:00,6,64.34991824412019,,,,,,,,,27.27000000000004,,0.032,31.03333333333333,0.0,6.0,24.0,01-07-18 18:00,0.0,07-01-18,,,0
163,19,60.9,59.9,61.2,62.1,67.8,2018-01-07 19:00:00,6,63.49206351299238,,,,,,,,,26.390000000000047,,0.009000000000000001,30.16666666666667,0.0,,96.0,01-07-18 19:00,0.0,07-01-18,,,0
164,20,60.5,59.3,59.7,61.9,66.7,2018-01-07 20:00:00,6,62.61623425045286,,,,,,,,,24.94,,0.015,29.133333333333336,0.0,,,01-07-18 20:00,0.0,07-01-18,,,0
165,21,58.6,58.2,58.5,60.9,64.3,2018-01-07 21:00:00,6,60.80256874012488,,,,,,,,,24.330000000000037,,0.022000000000000002,27.83333333333333,0.0,6.0,,01-07-18 21:00,0.0,07-01-18,,,0
166,22,57.9,58.0,60.1,60.1,62.6,2018-01-07 22:00:00,6,60.09777062685323,,,,,,,,,24.340000000000032,,0.032999999999999995,26.600000000000005,0.0,6.0,,01-07-18 22:00,0.0,07-01-18,,,0
167,23,57.0,58.0,60.6,59.9,63.2,2018-01-07 23:00:00,6,60.2912649780366,,,,,,,,,23.5,,0.006666666666666665,26.0,0.0,78.0,,01-07-18 23:00,0.0,07-01-18,,,0
168,0,60.9,57.4,62.6,59.7,59.7,2018-01-08 00:00:00,2,60.387011409728444,,,,,,,,,25.81,,0.0016666666666666668,26.7,0.0,60.0,,01-08-18 00:00,0.0,08-01-18,,,0
169,1,52.2,54.7,59.2,57.7,55.7,2018-01-08 01:00:00,2,56.53834030452212,,,,,,,,,25.390000000000047,,0.004,25.6,0.0,12.0,,01-08-18 01:00,0.0,08-01-18,,,0
170,2,45.6,52.1,50.4,55.1,54.6,2018-01-08 02:00:00,2,52.648808110007536,,,,,,,,,24.79000000000002,,0.004,24.2,0.0,12.0,,01-08-18 02:00,0.0,08-01-18,,,0
171,3,43.4,48.0,47.8,50.4,52.4,2018-01-08 03:00:00,2,49.33140130414565,,,,,,,,,24.090000000000032,,0.006999999999999999,23.43333333333333,0.0,6.0,,01-08-18 03:00,0.0,08-01-18,,,0
172,4,38.6,47.1,51.3,48.9,53.9,2018-01-08 04:00:00,2,50.141191471176796,,,,,,,,,23.76000000000005,,0.005,22.866666666666664,0.0,6.0,,01-08-18 04:00,0.0,08-01-18,,,0
173,5,48.8,49.1,50.1,50.9,58.1,2018-01-08 05:00:00,2,53.130869885114286,,,,,,,,,23.600000000000023,,0.003,22.4,0.0,,,01-08-18 05:00,0.0,08-01-18,,,0
174,6,55.2,53.4,51.0,56.2,66.1,2018-01-08 06:00:00,2,60.14224074581964,,,,,,,,,23.45000000000005,,0.005,21.7,0.0,,6.0,01-08-18 06:00,0.0,08-01-18,,,0
175,7,63.6,58.9,65.9,61.2,69.6,2018-01-08 07:00:00,2,65.41477680829777,,,,,,,,,25.77000000000004,,0.01,22.26666666666667,0.0,,30.0,01-08-18 07:00,0.0,08-01-18,,,0
176,8,62.6,61.6,62.9,63.9,67.6,2018-01-08 08:00:00,2,64.28914964646518,,,,,,,,,27.879999999999995,,0.014000000000000002,24.66666666666667,0.0,,12.0,01-08-18 08:00,0.0,08-01-18,,,0
177,9,63.8,61.0,63.6,63.1,67.2,2018-01-08 09:00:00,2,64.22866758904296,,,,,,,,,28.54000000000002,,0.008,29.43333333333333,0.0,,,01-08-18 09:00,0.0,08-01-18,,,0
178,10,62.1,60.7,64.5,62.6,67.3,2018-01-08 10:00:00,2,64.0841328906312,,,,,,,,,29.330000000000037,,-0.004,30.633333333333336,0.0,,,01-08-18 10:00,0.0,08-01-18,,,0
179,11,62.4,61.2,64.1,62.3,70.3,2018-01-08 11:00:00,2,65.57263882046715,,,,,,,,,30.660000000000025,,0.003,31.16666666666667,0.0,,6.0,01-08-18 11:00,1.0,08-01-18,,,0
180,12,61.1,61.3,63.0,62.3,71.3,2018-01-08 12:00:00,2,65.9814125417467,,,,,,,,,31.26000000000005,,0.004,33.46666666666667,0.0,,90.0,01-08-18 12:00,0.0,08-01-18,,,0
181,13,60.8,60.8,61.2,62.3,71.2,2018-01-08 13:00:00,2,65.70626910442671,,,,,,,,,32.0,,-0.014000000000000002,35.73333333333333,0.0,,,01-08-18 13:00,0.0,08-01-18,,,0
182,14,60.6,60.1,61.7,62.0,70.3,2018-01-08 14:00:00,2,65.03808142890497,,,,,,,,,30.830000000000037,,-0.004,35.333333333333336,0.0,36.0,,01-08-18 14:00,1.0,08-01-18,,,0
183,15,61.1,60.7,61.1,62.5,68.6,2018-01-08 15:00:00,2,64.07358120174065,,,,,,,,,28.879999999999995,,-0.008,35.30000000000001,0.0,54.0,,01-08-18 15:00,0.0,08-01-18,,,0
184,16,61.6,61.8,60.3,63.1,69.3,2018-01-08 16:00:00,2,64.64895890629892,,,,,,,,,27.54000000000002,,0.006,32.166666666666664,0.0,,,01-08-18 16:00,0.0,08-01-18,,,0
185,17,61.7,61.2,59.8,62.7,70.3,2018-01-08 17:00:00,2,65.14006550333275,,,,,,,,,27.43000000000001,,0.004,31.03333333333333,0.0,,12.0,01-08-18 17:00,0.0,08-01-18,,,0
186,18,61.4,60.9,64.2,62.4,71.3,2018-01-08 18:00:00,2,66.12112844746876,,,,,,,,,26.080000000000037,,0.009000000000000001,30.53333333333333,0.0,12.0,24.0,01-08-18 18:00,0.0,08-01-18,,,0
187,19,61.6,60.8,61.1,62.8,71.2,2018-01-08 19:00:00,2,65.80331418837876,,,,,,,,,24.19,,0.011000000000000001,29.83333333333333,0.0,6.0,108.0,01-08-18 19:00,0.0,08-01-18,,,0
188,20,60.9,60.1,60.4,62.7,70.3,2018-01-08 20:00:00,2,65.03172705380852,,,,,,,,,25.68000000000001,,0.003999999999999999,28.633333333333336,0.0,,12.0,01-08-18 20:00,0.0,08-01-18,,,0
189,21,59.5,58.3,66.8,61.1,67.2,2018-01-08 21:00:00,2,64.11281531323397,,,,,,,,,25.26000000000005,,-0.003,27.9,0.0,6.0,,01-08-18 21:00,0.0,08-01-18,,,0
190,22,59.6,58.2,66.4,61.0,67.8,2018-01-08 22:00:00,2,64.22339757439592,,,,,,,,,25.550000000000008,,0.006,26.399999999999995,0.0,12.0,6.0,01-08-18 22:00,0.0,08-01-18,,,0
191,23,61.0,58.6,65.3,61.2,67.7,2018-01-08 23:00:00,2,64.0065871943944,,,,,,,,,24.320000000000054,,-0.002,25.8,0.0,84.0,,01-08-18 23:00,0.0,08-01-18,,,0
192,0,66.3,60.9,57.9,63.4,61.5,2018-01-09 00:00:00,5,62.88381512241881,,,,,,,,,15.870000000000005,,0.028333333333333332,17.7,1.0,66.0,,01-09-18 00:00,0.0,09-01-18,,,0
193,1,65.0,59.5,56.0,62.2,58.4,2018-01-09 01:00:00,5,61.33733891377794,,,,,,,,,15.710000000000036,,-0.006,17.833333333333332,0.0,18.0,,01-09-18 01:00,0.0,09-01-18,,,0
194,2,64.0,57.2,53.0,60.2,54.7,2018-01-09 02:00:00,5,59.61750330007848,,,,,,,,,15.510000000000048,,-0.006,17.4,0.0,6.0,,01-09-18 02:00,0.0,09-01-18,,,0
195,3,57.6,54.2,50.9,56.5,54.8,2018-01-09 03:00:00,5,55.34069883222163,,,,,,,,,15.100000000000026,,-0.007000000000000001,17.4,0.0,18.0,,01-09-18 03:00,0.0,09-01-18,,,0
196,4,51.6,50.8,48.3,52.8,53.0,2018-01-09 04:00:00,5,51.598384050575376,,,,,,,,,14.360000000000017,,-0.008,16.900000000000002,0.0,6.0,,01-09-18 04:00,0.0,09-01-18,,,0
197,5,50.3,50.9,49.6,52.9,57.6,2018-01-09 05:00:00,5,53.39174791643973,,,,,,,,,15.220000000000026,,0.002,16.099999999999998,0.0,,,01-09-18 05:00,0.0,09-01-18,,,0
198,6,55.1,52.6,52.4,56.1,62.8,2018-01-09 06:00:00,5,57.77018411209827,,,,,,,,,13.990000000000007,,0.002,14.566666666666668,0.0,,6.0,01-09-18 06:00,0.0,09-01-18,,,0
199,7,63.7,58.1,66.0,60.4,69.5,2018-01-09 07:00:00,5,65.30966206486673,,,,,,,,,15.230000000000016,,0.024,14.766666666666666,0.0,,18.0,01-09-18 07:00,0.0,09-01-18,,,0
200,8,62.4,60.7,62.2,63.1,70.6,2018-01-09 08:00:00,5,65.58602010166734,,,,,,,,,16.420000000000016,,0.008,16.133333333333336,0.0,,18.0,01-09-18 08:00,0.0,09-01-18,,,0
201,9,63.6,60.4,64.4,63.4,71.8,2018-01-09 09:00:00,5,66.7144960401179,,,,,,,,,17.25,,0.013,17.166666666666668,0.0,,6.0,01-09-18 09:00,1.0,09-01-18,,,0
202,10,61.8,61.3,62.6,63.2,70.9,2018-01-09 10:00:00,5,65.81476528739529,,,,,,,,,18.400000000000034,,0.016,18.466666666666665,0.0,,,01-09-18 10:00,0.0,09-01-18,,,0
203,11,61.9,60.7,63.3,62.2,69.0,2018-01-09 11:00:00,5,64.61334788151231,,,,,,,,,19.52000000000004,,0.02,18.666666666666668,0.0,,6.0,01-09-18 11:00,0.0,09-01-18,,,0
204,12,61.2,60.8,61.7,62.5,66.5,2018-01-09 12:00:00,5,63.11531144053774,,,,,,,,,20.02000000000004,,-0.011000000000000001,19.53333333333333,0.0,,72.0,01-09-18 12:00,0.0,09-01-18,,,0
205,13,61.0,60.3,60.8,61.7,67.2,2018-01-09 13:00:00,5,63.121727909189616,,,,,,,,,20.27000000000004,,0.0025,22.33333333333333,0.0,,,01-09-18 13:00,0.0,09-01-18,,,0
206,14,60.5,60.4,60.1,61.4,67.3,2018-01-09 14:00:00,5,63.007037992943786,,,,,,,,,20.379999999999995,,-0.014000000000000002,22.633333333333336,0.0,24.0,,01-09-18 14:00,0.0,09-01-18,,,0
207,15,60.5,59.9,60.3,61.5,66.4,2018-01-09 15:00:00,5,62.52778823245454,,,,,,,,,19.03000000000003,,-0.01125,21.766666666666666,0.0,48.0,,01-09-18 15:00,0.0,09-01-18,,,0
208,16,60.5,61.0,59.8,62.1,65.1,2018-01-09 16:00:00,5,62.14509159768595,,,,,,,,,19.129999999999995,,-0.015,20.83333333333333,0.0,,6.0,01-09-18 16:00,0.0,09-01-18,,,0
209,17,61.1,60.5,60.0,61.8,64.6,2018-01-09 17:00:00,5,61.935620553477875,,,,,,,,,19.480000000000018,,-0.009000000000000001,21.93333333333333,0.0,,6.0,01-09-18 17:00,0.0,09-01-18,,,0
210,18,61.5,60.6,64.7,61.9,64.5,2018-01-09 18:00:00,5,62.9574737470399,,,,,,,,,18.120000000000005,,-0.004,21.7,0.0,6.0,24.0,01-09-18 18:00,0.0,09-01-18,,,0
211,19,61.5,60.4,61.9,62.5,63.8,2018-01-09 19:00:00,5,62.16690682174362,,,,,,,,,17.200000000000045,,-0.006,21.1,0.0,,102.0,01-09-18 19:00,0.0,09-01-18,,,0
212,20,61.1,60.0,60.8,63.1,63.1,2018-01-09 20:00:00,5,61.80354715916383,,,,,,,,,17.29000000000002,,0.011000000000000001,18.466666666666672,0.0,,12.0,01-09-18 20:00,0.0,09-01-18,,,0
213,21,60.8,59.2,57.0,62.5,61.0,2018-01-09 21:00:00,5,60.47073858302646,,,,,,,,,15.879999999999995,,0.011000000000000001,17.6,0.0,6.0,,01-09-18 21:00,0.0,09-01-18,,,0
214,22,63.9,59.4,59.9,62.7,60.2,2018-01-09 22:00:00,5,61.59093265706393,,,,,,,,,15.32000000000005,,0.01,17.766666666666666,0.0,12.0,6.0,01-09-18 22:00,0.0,09-01-18,,,0
215,23,68.4,60.8,58.3,63.7,59.4,2018-01-09 23:00:00,5,63.806398787064424,,,,,,,,,15.450000000000045,,0.005,14.966666666666667,0.0,66.0,,01-09-18 23:00,0.0,09-01-18,,,0
216,0,58.3,56.6,57.3,58.8,59.7,2018-01-10 00:00:00,0,58.27632204924115,,,,,,,,,13.670000000000016,,0.035,14.7,0.0,66.0,,01-10-18 00:00,0.0,10-01-18,,,0
217,1,55.4,53.6,56.3,55.7,58.0,2018-01-10 01:00:00,0,56.03121781811645,,,,,,,,,13.379999999999995,,0.023,14.266666666666666,0.0,6.0,,01-10-18 01:00,0.0,10-01-18,,,0
218,2,51.6,51.2,50.8,53.0,55.0,2018-01-10 02:00:00,0,52.61191515799081,,,,,,,,,13.260000000000048,,0.022000000000000002,13.933333333333332,0.0,12.0,,01-10-18 02:00,0.0,10-01-18,,,0
219,3,47.2,47.5,46.1,48.7,55.9,2018-01-10 03:00:00,0,50.88227600291439,,,,,,,,,13.0,,-0.003,13.966666666666667,0.0,6.0,,01-10-18 03:00,0.0,10-01-18,,,0
220,4,48.5,47.6,49.2,49.0,59.1,2018-01-10 04:00:00,0,53.43911842998372,,,,,,,,,12.670000000000016,,-0.001,14.300000000000002,0.0,,,01-10-18 04:00,0.0,10-01-18,,,0
221,5,49.0,48.3,47.1,50.3,54.4,2018-01-10 05:00:00,0,50.65132912442473,,,,,,,,,12.210000000000036,,-0.002,13.766666666666666,0.0,,,01-10-18 05:00,0.0,10-01-18,,,0
222,6,55.4,52.2,51.7,55.4,60.5,2018-01-10 06:00:00,0,56.292794308729526,,,,,,,,,11.860000000000017,,-0.004,12.9,0.0,,6.0,01-10-18 06:00,0.0,10-01-18,,,0
223,7,63.8,59.2,66.3,62.0,63.6,2018-01-10 07:00:00,0,63.56872679119086,,,,,,,,,12.540000000000019,,-0.002,12.766666666666666,0.0,,18.0,01-10-18 07:00,0.0,10-01-18,,,0
224,8,62.3,61.5,63.4,63.3,65.3,2018-01-10 08:00:00,0,63.35455753160179,,,,,,,,,13.270000000000039,,-0.008,13.4,0.0,,12.0,01-10-18 08:00,0.0,10-01-18,,,0
225,9,63.6,61.0,64.7,63.9,65.3,2018-01-10 09:00:00,0,63.924912834777814,,,,,,,,,14.140000000000045,,-0.002,14.866666666666667,0.0,,,01-10-18 09:00,0.0,10-01-18,,,0
226,10,61.4,60.6,64.8,62.7,64.7,2018-01-10 10:00:00,0,63.16464613041707,,,,,,,,,14.020000000000039,,0.006,15.8,0.0,,,01-10-18 10:00,0.0,10-01-18,,,0
227,11,62.3,60.8,66.1,62.5,64.9,2018-01-10 11:00:00,0,63.74487533711313,,,,,,,,,13.350000000000026,,0.004,15.966666666666667,0.0,,6.0,01-10-18 11:00,0.0,10-01-18,,,0
228,12,61.2,60.9,63.8,62.5,64.7,2018-01-10 12:00:00,0,62.867638730878504,,,,,,,,,13.210000000000036,,0.116,14.966666666666667,0.0,,72.0,01-10-18 12:00,0.0,10-01-18,,,0
229,13,60.8,60.5,60.7,61.7,64.7,2018-01-10 13:00:00,0,62.002756927875176,,,,,,,,,11.980000000000016,,0.212,14.1,0.0,,,01-10-18 13:00,0.0,10-01-18,,,0
230,14,60.8,61.0,61.5,61.8,65.7,2018-01-10 14:00:00,0,62.60197407229271,,,,,,,,,11.590000000000034,,0.108,13.3,0.0,24.0,,01-10-18 14:00,0.0,10-01-18,,,0
231,15,60.9,61.0,61.7,62.2,65.3,2018-01-10 15:00:00,0,62.56059844357993,,,,,,,,,12.0,,0.048000000000000015,12.7,0.0,48.0,,01-10-18 15:00,0.0,10-01-18,,,0
232,16,61.1,61.1,60.9,62.4,65.3,2018-01-10 16:00:00,0,62.52027828672564,,,,,,,,,12.240000000000007,,0.004,13.766666666666666,0.0,,,01-10-18 16:00,0.0,10-01-18,,,0
233,17,61.3,60.4,61.1,61.7,65.1,2018-01-10 17:00:00,0,62.2782171428356,,,,,,,,,11.850000000000026,,0.046000000000000006,13.9,0.0,,6.0,01-10-18 17:00,0.0,10-01-18,,,0
234,18,61.4,60.9,64.0,62.2,65.0,2018-01-10 18:00:00,0,62.986087567523725,,,,,,,,,11.040000000000019,,0.012,13.966666666666667,0.0,6.0,18.0,01-10-18 18:00,0.0,10-01-18,,,0
235,19,61.2,60.6,61.2,62.1,65.2,2018-01-10 19:00:00,0,62.414363197240014,,,,,,,,,11.32000000000005,,0.016,13.033333333333333,0.0,6.0,84.0,01-10-18 19:00,0.0,10-01-18,,,0
236,20,60.2,59.1,59.4,61.5,63.2,2018-01-10 20:00:00,0,60.957101440932945,,,,,,,,,11.330000000000037,,0.01,13.033333333333333,0.0,,6.0,01-10-18 20:00,0.0,10-01-18,,,0
237,21,59.2,57.8,59.8,60.3,61.8,2018-01-10 21:00:00,0,59.977703945192616,,,,,,,,,10.950000000000044,,0.035,12.966666666666667,0.0,6.0,,01-10-18 21:00,0.0,10-01-18,,,0
238,22,58.6,57.4,63.4,59.5,61.2,2018-01-10 22:00:00,0,60.54708491930211,,,,,,,,,10.03000000000003,,0.009000000000000001,13.066666666666668,0.0,6.0,6.0,01-10-18 22:00,0.0,10-01-18,,,0
239,23,59.3,57.9,62.2,59.3,61.8,2018-01-10 23:00:00,0,60.40762045216725,,,,,,,,,9.650000000000034,,0.009000000000000001,11.3,0.0,66.0,,01-10-18 23:00,0.0,10-01-18,,,0
240,0,61.3,57.9,60.0,60.2,58.7,2018-01-11 00:00:00,3,59.780888691965174,734.0,,,,,,,,8.620000000000005,,0.505,9.6,0.0,60.0,,01-11-18 00:00,0.0,11-01-18,,,0
241,1,58.6,55.2,56.2,57.4,56.6,2018-01-11 01:00:00,3,56.953180021776745,554.0,,,,,,,,9.060000000000002,,0.5690000000000001,9.533333333333333,0.0,12.0,,01-11-18 01:00,0.0,11-01-18,,,0
242,2,54.4,52.5,56.0,54.9,50.7,2018-01-11 02:00:00,3,54.075191445556705,303.0,,,,,,,,8.990000000000009,,0.529,9.6,0.0,12.0,,01-11-18 02:00,0.0,11-01-18,,,0
243,3,49.8,48.4,46.9,50.6,50.8,2018-01-11 03:00:00,3,49.52988042836549,110.0,,,,,,,,9.170000000000016,,0.733,9.766666666666666,0.0,6.0,,01-11-18 03:00,0.0,11-01-18,,,0
244,4,47.9,47.9,48.7,49.6,55.2,2018-01-11 04:00:00,3,50.932691158762594,48.0,,,,,,,,9.170000000000016,,0.273,9.966666666666667,0.0,6.0,,01-11-18 04:00,0.0,11-01-18,,,0
245,5,47.6,49.0,48.6,50.8,55.9,2018-01-11 05:00:00,3,51.57572807280075,31.0,,,,,,,,9.189999999999998,,0.24800000000000005,10.2,0.0,,,01-11-18 05:00,0.0,11-01-18,,,0
246,6,54.8,53.0,49.4,56.0,59.5,2018-01-11 06:00:00,3,55.747200036881345,37.0,,,,,,,,9.100000000000025,,0.619,10.1,0.0,,6.0,01-11-18 06:00,0.0,11-01-18,,,0
247,7,63.3,59.9,66.2,61.6,64.1,2018-01-11 07:00:00,3,63.5409801206047,61.0,,,,,,,,7.760000000000048,,0.209,10.2,0.0,,30.0,01-11-18 07:00,0.0,11-01-18,,,0
248,8,63.0,61.4,64.6,64.3,65.1,2018-01-11 08:00:00,3,63.86932132756349,95.0,,,,,,,,8.580000000000041,,0.06000000000000001,9.966666666666667,0.0,,12.0,01-11-18 08:00,0.0,11-01-18,,,0
249,9,64.3,61.0,63.3,63.5,65.9,2018-01-11 09:00:00,3,63.88015716530976,125.0,,,,,,,,8.910000000000025,,0.034,9.733333333333333,0.0,,,01-11-18 09:00,0.0,11-01-18,,,0
250,10,62.5,61.0,64.0,63.5,65.7,2018-01-11 10:00:00,3,63.61847332994689,177.0,,,,,,,,9.610000000000014,,0.012,10.333333333333334,0.0,,,01-11-18 10:00,0.0,11-01-18,,,0
