,Ora,C1,C2,C3,C4,C5,date_hour,day,Log_Avg,No. of Visitors,index,numero_presenze,dettaglio(secondi),temp,winds,rainfall_mm,snowfall_mm,is_match_pad,is_home_pad,count_close,count_open,final_date,count_complaint,dat_hr,n,flow_mean,flow_sd,flow_median,speed_mean,speed_sd,speed_median,date,Day,Holiday,isHoliday
86,14,59.4,58.7,60.7,60.5,64.4,2018-01-04 14:00:00,6,61.24727088771507,,,,,18.0,,-0.009000000000000001,19.566666666666666,0.0,0.0,18.0,,01-04-18 14:00,0.0,01-04-18 14:00,816.0,2985.8779999999997,2552.4629999999997,2412.0,322.14599999999996,121.981,287.5900000000001,04-01-18,,,0
87,15,59.5,58.9,60.1,60.5,64.0,2018-01-04 15:00:00,6,61.02069646799172,,,,,18.27000000000004,,-0.006,19.933333333333334,0.0,0.0,60.0,,01-04-18 15:00,0.0,01-04-18 15:00,946.0,5075.1190000000015,4122.203,4140.0,347.26099999999997,125.95999999999998,313.545,04-01-18,,,0
88,16,60.7,59.1,59.3,60.4,66.8,2018-01-04 16:00:00,6,62.4162841251616,,,,,17.80000000000001,,-0.008,20.066666666666666,0.0,0.0,,12.0,01-04-18 16:00,0.0,01-04-18 16:00,981.0,6573.757,5136.9969999999985,5448.0,349.619,124.461,315.66,04-01-18,,,0
89,17,61.6,59.6,58.9,61.3,64.0,2018-01-04 17:00:00,6,61.45789590969774,,,,,17.140000000000047,,-0.006,19.766666666666673,0.0,0.0,,,01-04-18 17:00,0.0,01-04-18 17:00,983.0,7137.130999999999,4895.6770000000015,6114.0,340.773,120.016,311.0,04-01-18,,,0
90,18,59.7,59.5,64.5,61.1,63.5,2018-01-04 18:00:00,6,62.1324454954593,,,,,14.090000000000034,,-0.007000000000000001,18.466666666666665,0.0,0.0,6.0,24.0,01-04-18 18:00,0.0,01-04-18 18:00,977.0,7619.1889999999985,5451.018,6270.0,333.472,114.861,308.48,04-01-18,,,0
91,19,60.9,59.9,61.2,62.1,63.7,2018-01-04 19:00:00,6,61.756162659035596,,,,,11.920000000000016,,-0.007000000000000001,17.099999999999998,0.0,0.0,,96.0,01-04-18 19:00,0.0,01-04-18 19:00,989.0,7367.806,5098.987,6456.0,336.75699999999995,116.095,310.5200000000001,04-01-18,,,0
92,20,59.6,59.3,59.7,61.9,62.6,2018-01-04 20:00:00,6,60.83855119260659,,,,,10.930000000000007,,-0.007000000000000001,15.733333333333334,0.0,0.0,,,01-04-18 20:00,0.0,01-04-18 20:00,1189.0,5755.297000000001,4997.762,4782.0,351.451,123.006,323.275,04-01-18,,,0
93,21,58.2,58.2,58.8,60.9,60.1,2018-01-04 21:00:00,6,59.37871425687356,,,,,9.070000000000052,,-0.006,12.766666666666666,0.0,0.0,6.0,,01-04-18 21:00,0.0,01-04-18 21:00,1183.0,4277.874,3794.1090000000004,3612.0,356.3640000000001,124.696,329.1450000000001,04-01-18,,,0
94,22,58.2,58.0,66.2,60.1,60.5,2018-01-04 22:00:00,6,61.82166678475112,,,,,8.810000000000002,,-0.003,10.6,0.0,0.0,6.0,,01-04-18 22:00,0.0,01-04-18 22:00,1201.0,3783.0440000000003,3303.884,3114.0,357.34400000000005,126.85,329.57,04-01-18,,,0
95,23,58.2,58.0,64.5,59.9,61.7,2018-01-04 23:00:00,6,61.183559635206564,,,,,7.060000000000002,,-0.003,9.066666666666666,0.0,0.0,78.0,,01-04-18 23:00,0.0,01-04-18 23:00,1107.0,2894.3509999999997,2298.768,2388.0,330.4840000000001,119.46799999999999,302.535,04-01-18,,,0
96,0,57.9,57.0,60.1,58.9,58.2,2018-01-05 00:00:00,1,58.54672248759382,,,,,12.260000000000048,,-0.03,14.5,0.0,0.0,48.0,,01-05-18 00:00,0.0,01-05-18 00:00,1064.0,2738.67,1833.5510000000002,2382.0,382.482,141.74199999999996,348.7800000000001,05-01-18,,,0
97,1,58.2,54.8,58.7,56.9,56.8,2018-01-05 01:00:00,1,57.27932721948527,,,,,11.340000000000034,,-0.02666666666666667,13.733333333333334,0.0,0.0,6.0,,01-05-18 01:00,0.0,01-05-18 01:00,1143.0,1741.4779999999996,1189.156,1440.0,362.554,144.482,325.105,05-01-18,,,0
98,2,56.0,52.5,58.9,54.6,53.2,2018-01-05 02:00:00,1,55.680878515835104,,,,,10.970000000000026,,-0.02333333333333333,13.266666666666666,0.0,0.0,6.0,,01-05-18 02:00,0.0,01-05-18 02:00,1162.0,999.541,702.8610000000001,828.0,369.677,154.58300000000003,326.9050000000001,05-01-18,,,0
99,3,49.5,48.6,52.8,49.4,55.2,2018-01-05 03:00:00,1,51.877137089294855,,,,,10.210000000000036,,-0.02,12.733333333333334,0.0,0.0,6.0,,01-05-18 03:00,0.0,01-05-18 03:00,1114.0,736.6529999999998,488.455,615.0,372.534,152.63899999999995,329.49999999999994,05-01-18,,,0
100,4,48.5,47.4,51.8,49.0,53.7,2018-01-05 04:00:00,1,50.72588445944575,,,,,10.260000000000046,,-0.02,11.866666666666667,0.0,0.0,6.0,,01-05-18 04:00,0.0,01-05-18 04:00,1054.0,629.4069999999998,428.838,528.0,372.569,154.18200000000002,327.4600000000001,05-01-18,,,0
101,5,50.7,49.3,52.1,50.8,55.1,2018-01-05 05:00:00,1,52.08766240584963,,,,,10.120000000000003,,-0.016666666666666666,11.566666666666668,0.0,0.0,,,01-05-18 05:00,0.0,01-05-18 05:00,920.0,765.0659999999998,472.35,702.0,385.048,154.46699999999996,346.27499999999986,05-01-18,,,0
102,6,59.1,52.8,51.2,54.9,59.0,2018-01-05 06:00:00,1,56.509987426302864,,,,,10.520000000000039,,-0.016666666666666666,11.066666666666668,0.0,0.0,,6.0,01-05-18 06:00,0.0,01-05-18 06:00,1067.0,1185.236,797.127,1047.0,369.642,151.32299999999998,326.045,05-01-18,,,0
103,7,62.0,59.4,64.1,62.7,62.7,2018-01-05 07:00:00,1,62.43059233725046,,,,,12.850000000000026,,-0.02,10.8,0.0,0.0,,30.0,01-05-18 07:00,0.0,01-05-18 07:00,1027.0,1564.729,941.57,1410.0,366.477,144.435,327.765,05-01-18,,,0
104,8,62.5,61.2,63.6,64.0,64.5,2018-01-05 08:00:00,1,63.311305047462724,,,,,13.640000000000045,,-0.01,12.3,0.0,0.0,,12.0,01-05-18 08:00,0.0,01-05-18 08:00,1031.0,2274.634,1329.4270000000001,2127.0,362.57499999999993,143.90900000000005,321.5250000000001,05-01-18,,,0
105,9,69.4,61.2,61.8,63.3,64.5,2018-01-05 09:00:00,1,65.18456001322099,,,,,14.32000000000005,,-0.03666666666666667,15.0,0.0,0.0,,,01-05-18 09:00,0.0,01-05-18 09:00,935.0,3472.393,2070.235,3096.0,330.365,130.048,295.44,05-01-18,,,0
106,10,60.4,60.2,63.6,62.7,64.0,2018-01-05 10:00:00,1,62.45929388802837,,,,,15.300000000000011,,-0.013333333333333334,16.099999999999998,0.0,0.0,,,01-05-18 10:00,0.0,01-05-18 10:00,1014.0,5018.656000000001,3040.442,4518.0,355.85,138.66899999999998,322.255,05-01-18,,,0
107,11,62.5,61.0,64.6,62.8,64.6,2018-01-05 11:00:00,1,63.30849008304237,,,,,15.640000000000045,,-0.006666666666666667,17.033333333333335,0.0,0.0,,6.0,01-05-18 11:00,0.0,01-05-18 11:00,987.0,5561.722000000002,3472.953,4872.0,351.23800000000006,135.57000000000002,316.525,05-01-18,,,0
108,12,61.2,61.3,63.5,63.2,64.8,2018-01-05 12:00:00,1,63.016891282185135,,,,,15.960000000000036,,-0.0033333333333333327,17.933333333333334,0.0,0.0,,84.0,01-05-18 12:00,0.0,01-05-18 12:00,987.0,5731.590999999999,3637.085,5100.0,348.3490000000001,136.91299999999998,312.925,05-01-18,,,0
109,13,61.4,60.5,59.9,62.2,63.7,2018-01-05 13:00:00,1,61.751321855931224,,,,,15.280000000000028,,-0.03666666666666667,17.833333333333332,0.0,0.0,,,01-05-18 13:00,0.0,01-05-18 13:00,1014.0,4061.765,2895.652,3579.0,357.00800000000004,139.856,321.6,05-01-18,,,0
110,14,63.0,60.9,61.4,61.9,64.5,2018-01-05 14:00:00,1,62.53973224582928,,,,,15.430000000000007,,-0.02,16.133333333333336,0.0,0.0,36.0,,01-05-18 14:00,0.0,01-05-18 14:00,1046.0,4487.142,3353.308,3846.0,355.81499999999994,135.871,322.015,05-01-18,,,0
111,15,60.8,60.4,60.5,62.1,66.1,2018-01-05 15:00:00,1,62.60852127621447,,,,,14.580000000000037,,-0.05000000000000001,14.233333333333334,0.0,0.0,48.0,,01-05-18 15:00,0.0,01-05-18 15:00,1001.0,5665.877,4366.1359999999995,4590.0,350.6380000000001,133.132,316.69,05-01-18,,,0
112,16,62.1,61.0,61.2,62.1,66.8,2018-01-05 16:00:00,1,63.26626792726485,,,,,12.82000000000005,,-0.03,13.233333333333334,0.0,0.0,,,01-05-18 16:00,0.0,01-05-18 16:00,832.0,5160.596,3979.97,4278.0,291.409,109.967,262.235,05-01-18,,,0
113,17,62.0,60.8,60.2,62.5,66.6,2018-01-05 17:00:00,1,63.089248236304165,,,,,12.120000000000005,,-0.02666666666666667,14.766666666666666,0.0,0.0,,12.0,01-05-18 17:00,0.0,01-05-18 17:00,893.0,5872.511,4535.822000000001,4878.0,317.514,121.956,284.485,05-01-18,,,0
114,18,61.5,60.8,63.5,62.4,66.1,2018-01-05 18:00:00,1,63.289960158307785,,,,,10.740000000000007,,-0.01,13.766666666666666,0.0,0.0,12.0,24.0,01-05-18 18:00,0.0,01-05-18 18:00,967.0,7309.0109999999995,5666.046000000001,5979.0,336.158,124.032,306.52,05-01-18,,,0
115,19,61.9,60.5,61.5,62.7,66.2,2018-01-05 19:00:00,1,63.059595400205296,,,,,10.220000000000027,,-0.02333333333333333,11.7,0.0,0.0,6.0,102.0,01-05-18 19:00,0.0,01-05-18 19:00,933.0,6542.352,5112.292,5475.0,340.486,129.861,304.36999999999995,05-01-18,,,0
116,20,62.7,59.5,59.7,62.2,66.3,2018-01-05 20:00:00,1,62.83842604331622,,,,,9.600000000000025,,-0.01,11.433333333333332,0.0,0.0,,12.0,01-05-18 20:00,0.0,01-05-18 20:00,1172.0,4466.602,3461.019,3936.0,358.458,138.211,325.49,05-01-18,,,0
117,21,60.3,58.2,62.4,60.9,65.3,2018-01-05 21:00:00,1,62.08910007914711,,,,,9.140000000000043,,-0.006666666666666667,10.733333333333334,0.0,0.0,6.0,,01-05-18 21:00,0.0,01-05-18 21:00,1175.0,3585.534,2729.9700000000007,3090.0,360.01800000000003,138.208,327.37,05-01-18,,,0
118,22,61.7,58.0,65.4,60.3,64.9,2018-01-05 22:00:00,1,62.8955546397777,,,,,9.070000000000052,,0.006666666666666667,10.433333333333334,0.0,0.0,12.0,6.0,01-05-18 22:00,0.0,01-05-18 22:00,1099.0,3379.717000000001,2671.364,2862.0,385.096,139.638,351.565,05-01-18,,,0
119,23,64.9,58.1,67.5,60.7,65.8,2018-01-05 23:00:00,1,64.57462666304374,,,,,8.990000000000009,,0.0,10.466666666666667,0.0,0.0,78.0,,01-05-18 23:00,0.0,01-05-18 23:00,792.0,1669.216,1202.609,1452.0,244.942,96.156,219.82,05-01-18,,,0
120,0,63.6,58.0,67.6,60.5,65.2,2018-01-06 00:00:00,4,64.18617913794105,,,,,14.930000000000007,,0.02,18.4,0.0,0.0,66.0,,01-06-18 00:00,0.0,01-06-18 00:00,1053.0,2390.206,1471.162,2106.0,386.671,153.93099999999995,349.1550000000001,06-01-18,,,0
121,1,61.5,55.6,63.4,57.7,63.5,2018-01-06 01:00:00,4,61.32960018033424,,,,,15.060000000000002,,0.08333333333333333,18.133333333333336,0.0,0.0,12.0,,01-06-18 01:00,0.0,01-06-18 01:00,1127.0,1162.7869999999998,792.4940000000001,1026.0,368.217,153.34599999999998,322.485,06-01-18,,,0
122,2,65.0,53.3,67.5,55.5,61.9,2018-01-06 02:00:00,4,63.38580673280227,,,,,14.260000000000048,,0.0,16.366666666666664,0.0,0.0,12.0,,01-06-18 02:00,0.0,01-06-18 02:00,1073.0,668.194,488.846,534.0,375.829,158.267,329.135,06-01-18,,,0
123,3,54.0,48.8,59.1,51.0,62.4,2018-01-06 03:00:00,4,57.7866779502014,,,,,13.610000000000017,,0.013,16.2,0.0,0.0,6.0,,01-06-18 03:00,0.0,01-06-18 03:00,991.0,495.81800000000004,339.10900000000004,408.0,377.90500000000014,160.22500000000005,329.9550000000001,06-01-18,,,0
124,4,48.7,48.1,51.8,49.8,59.5,2018-01-06 04:00:00,4,54.071538113937514,,,,,13.460000000000036,,0.023,15.4,0.0,0.0,6.0,,01-06-18 04:00,0.0,01-06-18 04:00,1053.0,660.0219999999998,531.2500000000001,522.0,371.519,155.378,326.4,06-01-18,,,0
125,5,48.8,49.0,49.9,50.6,57.2,2018-01-06 05:00:00,4,52.517049411884685,,,,,13.560000000000002,,0.032999999999999995,14.566666666666668,0.0,0.0,,,01-06-18 05:00,0.0,01-06-18 05:00,1034.0,1668.3100000000004,1474.408,1236.0,367.403,150.924,322.125,06-01-18,,,0
126,6,52.5,52.6,51.8,56.1,58.6,2018-01-06 06:00:00,4,55.16659732102947,,,,,15.170000000000016,,0.031,13.666666666666664,0.0,0.0,,6.0,01-06-18 06:00,0.0,01-06-18 06:00,1021.0,3694.8390000000004,2795.48,3060.0,364.584,145.74200000000002,323.985,06-01-18,,,0
127,7,65.2,58.9,66.5,61.5,65.9,2018-01-06 07:00:00,4,64.42711223887011,,,,,18.120000000000005,,0.036000000000000004,15.033333333333333,0.0,0.0,,30.0,01-06-18 07:00,0.0,01-06-18 07:00,986.0,9728.424,6128.748000000001,8394.0,318.16899999999987,126.79,289.04,06-01-18,,,0
128,8,61.3,62.2,62.1,64.9,62.7,2018-01-06 08:00:00,4,62.82519811977119,,,,,20.210000000000036,,0.015000000000000003,19.233333333333334,0.0,0.0,,12.0,01-06-18 08:00,0.0,01-06-18 08:00,1011.0,11539.031,6349.207000000001,10200.0,295.889,118.884,272.855,06-01-18,,,0
129,9,66.8,61.5,63.7,64.2,63.1,2018-01-06 09:00:00,4,64.22099569400218,,,,,21.620000000000005,,0.006,22.0,0.0,0.0,,,01-06-18 09:00,0.0,01-06-18 09:00,995.0,9298.836,5308.959,8328.0,329.56800000000004,130.39,295.47,06-01-18,,,0
130,10,61.4,61.2,62.0,62.7,63.8,2018-01-06 10:00:00,4,62.3271432448588,,,,,22.95000000000005,,0.011000000000000001,23.866666666666664,0.0,0.0,,,01-06-18 10:00,0.0,01-06-18 10:00,991.0,8342.964,4509.159000000001,7704.0,343.843,136.34300000000002,303.005,06-01-18,,,0
131,11,61.6,61.6,63.7,62.9,64.8,2018-01-06 11:00:00,4,63.09838948032241,,,,,23.94,,-0.0009999999999999998,25.433333333333334,0.0,0.0,,6.0,01-06-18 11:00,0.0,01-06-18 11:00,998.0,8019.604,4269.176,7482.0,345.3040000000001,141.196,305.265,06-01-18,,,0
132,12,60.8,61.6,62.0,63.1,64.5,2018-01-06 12:00:00,4,62.597237309008804,,,,,24.960000000000036,,0.006,25.766666666666666,0.0,0.0,,90.0,01-06-18 12:00,0.0,01-06-18 12:00,1028.0,8382.32,4493.232,7716.0,343.009,145.79899999999995,301.865,06-01-18,,,0
133,13,58.8,61.3,60.3,62.4,63.1,2018-01-06 13:00:00,4,61.43551777049233,,,,,25.210000000000036,,0.015,26.53333333333333,0.0,0.0,,,01-06-18 13:00,0.0,01-06-18 13:00,1016.0,8209.707999999999,4600.741000000001,7482.0,345.259,146.69100000000003,301.61,06-01-18,,,0
134,14,58.0,60.7,60.8,62.5,64.2,2018-01-06 14:00:00,4,61.71238760319518,,,,,25.26000000000005,,0.008,27.633333333333336,0.0,0.0,36.0,,01-06-18 14:00,0.0,01-06-18 14:00,1001.0,8987.682999999999,5110.559999999999,8034.0,345.74299999999994,145.60500000000005,305.105,06-01-18,,,0
135,15,64.8,60.6,60.9,62.6,65.9,2018-01-06 15:00:00,4,63.466864479839174,,,,,25.960000000000036,,0.0,27.73333333333333,0.0,0.0,54.0,,01-06-18 15:00,0.0,01-06-18 15:00,970.0,9232.056999999999,5197.605,8304.0,338.59599999999995,142.762,299.825,06-01-18,,,0
136,16,60.6,61.4,60.4,63.0,67.0,2018-01-06 16:00:00,4,63.27651120695773,,,,,25.620000000000005,,0.009000000000000001,28.366666666666664,0.0,0.0,,,01-06-18 16:00,0.0,01-06-18 16:00,892.0,10172.978,5592.75,9114.0,332.01900000000006,140.395,301.30499999999995,06-01-18,,,0
137,17,63.2,61.4,60.0,63.1,67.2,2018-01-06 17:00:00,4,63.71418591471455,,,,,24.69,,0.006,28.5,0.0,0.0,,12.0,01-06-18 17:00,0.0,01-06-18 17:00,886.0,11351.221000000001,6380.606,10290.0,312.237,131.23999999999998,286.4000000000001,06-01-18,,,0
138,18,62.2,61.3,64.2,62.6,65.2,2018-01-06 18:00:00,4,63.33238837916304,,,,,23.650000000000034,,0.0,28.366666666666664,0.0,0.0,6.0,24.0,01-06-18 18:00,0.0,01-06-18 18:00,922.0,11358.997,6293.348000000001,10008.0,300.207,123.505,279.855,06-01-18,,,0
139,19,61.0,60.9,61.5,62.8,65.1,2018-01-06 19:00:00,4,62.57348722444676,,,,,21.670000000000016,,0.011000000000000001,27.7,0.0,0.0,6.0,108.0,01-06-18 19:00,0.0,01-06-18 19:00,980.0,10510.195,6258.880999999999,9360.0,322.773,138.219,296.535,06-01-18,,,0
140,20,61.3,60.5,60.3,63.2,65.4,2018-01-06 20:00:00,4,62.60031549303926,,,,,20.140000000000047,,0.011,25.266666666666666,0.0,0.0,,12.0,01-06-18 20:00,0.0,01-06-18 20:00,1143.0,7896.81,5010.526,7056.0,346.92099999999994,146.697,308.245,06-01-18,,,0
141,21,61.1,59.6,60.4,62.8,65.0,2018-01-06 21:00:00,4,62.234687851733355,,,,,19.870000000000005,,0.0025,22.16666666666667,0.0,0.0,6.0,,01-06-18 21:00,0.0,01-06-18 21:00,1140.0,5003.319,2966.021,4572.0,361.56,149.139,318.945,06-01-18,,,0
142,22,62.6,59.8,69.2,62.5,64.7,2018-01-06 22:00:00,4,65.00286429334432,,,,,18.600000000000023,,0.00625,20.166666666666668,0.0,0.0,12.0,6.0,01-06-18 22:00,0.0,01-06-18 22:00,1150.0,4669.880999999999,3036.5959999999995,4158.0,364.068,148.755,318.8350000000001,06-01-18,,,0
143,23,68.2,60.8,73.1,63.3,66.2,2018-01-06 23:00:00,4,68.39267250717967,,,,,17.740000000000013,,0.011000000000000001,19.03333333333333,0.0,0.0,72.0,,01-06-18 23:00,0.0,01-06-18 23:00,1054.0,4039.26,2359.46,3732.0,332.59,136.643,294.44000000000005,06-01-18,,,0
144,0,67.1,61.2,72.4,64.1,66.1,2018-01-07 00:00:00,6,67.84889300082679,,,,,21.730000000000015,,0.0016666666666666668,23.1,0.0,0.0,72.0,,01-07-18 00:00,0.0,01-07-18 00:00,1003.0,4347.674,2958.341000000001,3846.0,379.283,146.51399999999995,343.25500000000005,07-01-18,,,0
145,1,65.5,59.3,69.5,62.4,64.8,2018-01-07 01:00:00,6,65.57976944893704,,,,,21.710000000000036,,0.017,23.2,0.0,0.0,12.0,,01-07-18 01:00,0.0,01-07-18 01:00,1011.0,3051.687000000001,2168.132,2634.0,385.39400000000006,147.85899999999995,352.77,07-01-18,,,0
146,2,64.7,56.9,69.1,60.3,63.2,2018-01-07 02:00:00,6,64.69235945711955,,,,,20.590000000000032,,-0.003,21.933333333333334,0.0,0.0,6.0,,01-07-18 02:00,0.0,01-07-18 02:00,1087.0,1910.614,1514.2179999999996,1536.0,372.24399999999986,155.12300000000005,327.795,07-01-18,,,0
147,3,63.5,54.1,68.4,57.2,64.4,2018-01-07 03:00:00,6,64.04597922692842,,,,,20.32000000000005,,0.001,21.033333333333328,0.0,0.0,18.0,,01-07-18 03:00,0.0,01-07-18 03:00,1062.0,1294.8730000000005,971.828,1062.0,373.466,159.542,328.0850000000001,07-01-18,,,0
148,4,55.3,50.8,57.5,52.2,65.3,2018-01-07 04:00:00,6,59.614981853566775,,,,,20.03000000000003,,-0.002,20.3,0.0,0.0,12.0,,01-07-18 04:00,0.0,01-07-18 04:00,1043.0,1019.005,733.4820000000002,870.0,373.912,158.57700000000003,326.865,07-01-18,,,0
149,5,51.6,50.6,52.8,52.2,62.0,2018-01-07 05:00:00,6,56.43602145627319,,,,,20.610000000000014,,0.016,19.7,0.0,0.0,,,01-07-18 05:00,0.0,01-07-18 05:00,1057.0,1121.978,726.6110000000001,978.0,368.414,158.225,324.565,07-01-18,,,0
150,6,51.8,51.2,50.9,53.7,61.0,2018-01-07 06:00:00,6,55.796823185600644,,,,,21.900000000000034,,0.017,19.7,0.0,0.0,,6.0,01-07-18 06:00,0.0,01-07-18 06:00,1026.0,1423.2720000000002,1038.34,1212.0,370.517,160.399,321.695,07-01-18,,,0
151,7,62.1,54.0,67.8,57.6,63.4,2018-01-07 07:00:00,6,63.28860370876914,,,,,24.300000000000008,,0.004,21.03333333333333,0.0,0.0,,18.0,01-07-18 07:00,0.0,01-07-18 07:00,990.0,1829.124,1198.9789999999996,1584.0,365.445,155.971,317.615,07-01-18,,,0
152,8,67.6,57.2,65.9,62.7,65.6,2018-01-07 08:00:00,6,64.95891799712061,,,,,25.120000000000005,,0.026,25.2,0.0,0.0,,18.0,01-07-18 08:00,0.0,01-07-18 08:00,990.0,2833.427,1859.97,2430.0,366.99699999999996,157.415,319.2650000000001,07-01-18,,,0
153,9,65.7,58.4,64.6,61.1,66.2,2018-01-07 09:00:00,6,64.06477438280255,,,,,25.910000000000025,,0.022000000000000002,27.03333333333333,0.0,0.0,,,01-07-18 09:00,0.0,01-07-18 09:00,951.0,4239.424,2667.075,3624.0,366.9740000000001,160.56400000000005,314.5150000000001,07-01-18,,,0
154,10,61.2,58.6,65.0,59.8,66.3,2018-01-07 10:00:00,6,63.19137641174164,,,,,26.94,,0.011000000000000001,27.866666666666664,0.0,0.0,,6.0,01-07-18 10:00,0.0,01-07-18 10:00,906.0,4937.284000000001,3154.781999999999,4194.0,358.392,151.034,315.355,07-01-18,,,0
155,11,61.1,59.1,65.2,60.8,66.9,2018-01-07 11:00:00,6,63.62197522976679,,,,,27.56,,0.012,29.4,0.0,0.0,,6.0,01-07-18 11:00,0.0,01-07-18 11:00,906.0,5065.8719999999985,3304.827,4416.0,356.07400000000007,144.736,315.185,07-01-18,,,0
156,12,62.7,59.3,65.3,61.0,68.9,2018-01-07 12:00:00,6,64.80669766046367,,,,,28.620000000000005,,0.014000000000000002,30.53333333333333,0.0,0.0,,84.0,01-07-18 12:00,0.0,01-07-18 12:00,943.0,4834.462,3203.4899999999993,4302.0,358.69699999999995,149.05200000000002,314.7,07-01-18,,,0
157,13,61.6,58.8,61.1,60.8,67.3,2018-01-07 13:00:00,6,63.03837272106976,,,,,29.56,,0.004,32.300000000000004,0.0,0.0,6.0,,01-07-18 13:00,0.0,01-07-18 13:00,984.0,3368.277,2362.585,2988.0,360.874,149.18200000000004,316.56500000000005,07-01-18,,,0
158,14,59.9,58.7,60.7,60.5,67.8,2018-01-07 14:00:00,6,63.02809528978756,,,,,29.93000000000001,,-0.008,32.93333333333334,0.0,0.0,18.0,,01-07-18 14:00,0.0,01-07-18 14:00,964.0,3534.581,2523.7359999999994,3006.0,360.0490000000001,150.645,313.5250000000001,07-01-18,,,0
159,15,63.2,58.9,60.1,60.5,69.6,2018-01-07 15:00:00,6,64.51201757610724,,,,,29.980000000000015,,0.008,32.1,0.0,0.0,60.0,,01-07-18 15:00,0.0,01-07-18 15:00,912.0,4412.724,3355.98,3720.0,364.014,152.234,317.47500000000014,07-01-18,,,0
160,16,60.9,59.1,59.3,60.4,68.6,2018-01-07 16:00:00,6,63.51605976290267,,,,,29.0,,0.028000000000000004,31.23333333333333,0.0,0.0,,12.0,01-07-18 16:00,0.0,01-07-18 16:00,876.0,4752.218000000002,3872.594,3984.0,361.233,145.03300000000004,319.5150000000001,07-01-18,,,0
161,17,62.1,59.6,58.9,61.3,69.4,2018-01-07 17:00:00,6,64.2711809590609,,,,,28.640000000000047,,0.032,30.9,0.0,0.0,,,01-07-18 17:00,0.0,01-07-18 17:00,817.0,5738.031999999999,4905.4209999999985,4716.0,354.689,137.131,319.41,07-01-18,,,0
162,18,60.8,59.5,64.5,61.1,68.7,2018-01-07 18:00:00,6,64.34991824412019,,,,,27.27000000000004,,0.032,31.03333333333333,0.0,0.0,6.0,24.0,01-07-18 18:00,0.0,01-07-18 18:00,840.0,6659.182,5789.9259999999995,5532.0,349.901,132.03000000000003,313.6,07-01-18,,,0
163,19,60.9,59.9,61.2,62.1,67.8,2018-01-07 19:00:00,6,63.49206351299238,,,,,26.390000000000047,,0.009000000000000001,30.16666666666667,0.0,0.0,,96.0,01-07-18 19:00,0.0,01-07-18 19:00,809.0,7538.840999999999,6368.541,6186.0,338.296,125.32799999999999,302.36000000000007,07-01-18,,,0
164,20,60.5,59.3,59.7,61.9,66.7,2018-01-07 20:00:00,6,62.61623425045286,,,,,24.94,,0.015,29.133333333333336,0.0,0.0,,,01-07-18 20:00,0.0,01-07-18 20:00,1018.0,6042.749999999999,5342.017000000002,4860.0,358.16900000000004,137.692,324.805,07-01-18,,,0
165,21,58.6,58.2,58.5,60.9,64.3,2018-01-07 21:00:00,6,60.80256874012488,,,,,24.330000000000037,,0.022000000000000002,27.83333333333333,0.0,0.0,6.0,,01-07-18 21:00,0.0,01-07-18 21:00,1054.0,4380.678,4126.236999999999,3618.0,363.9,144.054,326.92,07-01-18,,,0
166,22,57.9,58.0,60.1,60.1,62.6,2018-01-07 22:00:00,6,60.09777062685323,,,,,24.340000000000032,,0.032999999999999995,26.600000000000005,0.0,0.0,6.0,,01-07-18 22:00,0.0,01-07-18 22:00,1091.0,3824.1609999999996,3707.732,3090.0,362.532,142.99200000000002,326.425,07-01-18,,,0
167,23,57.0,58.0,60.6,59.9,63.2,2018-01-07 23:00:00,6,60.2912649780366,,,,,23.5,,0.006666666666666665,26.0,0.0,0.0,78.0,,01-07-18 23:00,0.0,01-07-18 23:00,1016.0,3192.292,2905.3579999999997,2670.0,333.09399999999994,134.38,298.195,07-01-18,,,0
168,0,60.9,57.4,62.6,59.7,59.7,2018-01-08 00:00:00,2,60.387011409728444,,,,,25.81,,0.0016666666666666668,26.7,0.0,0.0,60.0,,01-08-18 00:00,0.0,01-08-18 00:00,1062.0,2257.6600000000008,1410.138,1986.0,387.334,160.377,353.6749999999999,08-01-18,,,0
169,1,52.2,54.7,59.2,57.7,55.7,2018-01-08 01:00:00,2,56.53834030452212,,,,,25.390000000000047,,0.004,25.6,0.0,0.0,12.0,,01-08-18 01:00,0.0,01-08-18 01:00,1092.0,1091.6709999999996,702.9649999999997,954.0,364.98899999999986,149.733,325.14,08-01-18,,,0
170,2,45.6,52.1,50.4,55.1,54.6,2018-01-08 02:00:00,2,52.648808110007536,,,,,24.79000000000002,,0.004,24.2,0.0,0.0,12.0,,01-08-18 02:00,0.0,01-08-18 02:00,1054.0,665.9129999999999,481.439,552.0,372.211,162.122,325.1400000000001,08-01-18,,,0
171,3,43.4,48.0,47.8,50.4,52.4,2018-01-08 03:00:00,2,49.33140130414565,,,,,24.090000000000032,,0.006999999999999999,23.43333333333333,0.0,0.0,6.0,,01-08-18 03:00,0.0,01-08-18 03:00,931.0,485.04100000000005,348.261,402.0,376.849,163.53599999999997,330.04,08-01-18,,,0
172,4,38.6,47.1,51.3,48.9,53.9,2018-01-08 04:00:00,2,50.141191471176796,,,,,23.76000000000005,,0.005,22.866666666666664,0.0,0.0,6.0,,01-08-18 04:00,0.0,01-08-18 04:00,993.0,676.7869999999998,531.2560000000002,534.0,376.24199999999996,163.851,328.4,08-01-18,,,0
